type,category,date,index
output,pigs,2020-07-01,102.17874049763658
output,pigs_clean,2020-07-01,102.74192417844297
output,sows_and_boars,2020-07-01,74.46844252990682
output,sheep_and_lambs,2020-07-01,100.50910189079212
output,sheep_and_lambs_clean,2020-07-01,101.20459539986845
output,ewes_and_rams,2020-07-01,92.71204799924666
output,all_poultry,2020-07-01,99.63366226907418
output,chickens,2020-07-01,99.58936143506726
output,turkeys,2020-07-01,100.00000000000003
output,animal_products,2020-07-01,97.69254079674519
output,milk,2020-07-01,96.95237688177627
output,eggs,2020-07-01,101.75332083196189
output,intensive_eggs,2020-07-01,101.38509345372282
output,free_range_eggs,2020-07-01,101.91623354605753
output,wool_clip,2020-07-01,99.99999999999999
output,all_agricultural_outputs,2020-07-01,100.26455746928964
input,all_goods_and_services_currently_consumed_in_agriculture,2020-07-01,99.13525719151822
input,seeds_input,2020-07-01,100.55051363093193
input,energy_and_lubricants,2020-07-01,97.98874027564504
input,electricity,2020-07-01,100.79914757591901
input,fuels_for_heating,2020-07-01,101.17426021606386
input,motor_fuels,2020-07-01,96.45388275167379
input,fertilisers_and_soil_improvers,2020-07-01,96.19932572376008
input,straight_fertilisers,2020-07-01,95.58833372622539
input,straight_fertilisers_nitrogenous,2020-07-01,95.31457579138369
input,straight_fertilisers_phosphatic,2020-07-01,97.92367067453065
input,straight_fertilisers_potassic,2020-07-01,98.74915875704902
input,compound_fertilisers,2020-07-01,97.21851171415729
input,other_fertilisers_and_soil_improvers,2020-07-01,99.49814531965961
input,plant_protection_products,2020-07-01,100.15755409698288
input,fungicides,2020-07-01,100.38193148206649
input,insecticides,2020-07-01,99.91298673047642
input,herbicides,2020-07-01,100.3474741303601
input,other_plant_protection_products,2020-07-01,98.56915739268682
input,veterinary_services,2020-07-01,99.77050623536371
input,animal_feedingstuffs,2020-07-01,99.39111475284398
input,straight_feedingstuffs,2020-07-01,95.83185109925442
input,cereal_and_milling_by_products,2020-07-01,98.08907316229956
input,oilcakes,2020-07-01,92.13290027835541
input,soya_bean_meal,2020-07-01,92.20768612531181
input,sunflower_seed_meal,2020-07-01,101.22874815869348
input,rape_seed_meal,2020-07-01,88.30534772078185
input,products_of_animal_origin_including_white_fish_meal,2020-07-01,103.30469948629046
input,other_straights,2020-07-01,97.42868007839628
input,field_peas,2020-07-01,95.84418292293073
input,field_beans,2020-07-01,96.74761181418702
input,soya_beans,2020-07-01,100
input,compound_feedingstuffs,2020-07-01,100.8828871052388
input,compound_feedingstuffs_for_cattle_and_calves,2020-07-01,100.57347240732312
input,compound_feedingstuffs_for_pigs,2020-07-01,99.54176168352033
input,compound_feedingstuffs_for_poultry,2020-07-01,101.65127775978381
input,compound_feedingstuffs_for_sheep,2020-07-01,100.9081299058536
input,maintenance_of_materials,2020-07-01,99.56173818714551
input,maintenance_of_buildings,2020-07-01,99.28762243989313
input,other_goods_and_services,2020-07-01,99.62438462995746
input,goods_and_services_contributing_to_investment,2020-07-01,100.09303781097356
input,materials,2020-07-01,100.04391117046337
input,machinery_and_other_equipment,2020-07-01,99.99987525245781
input,plant_and_machinery_for_cultivation,2020-07-01,99.99999999999997
input,farm_machinery_and_installations,2020-07-01,99.99941514311445
input,transport_equipment,2020-07-01,100.07900606993738
input,tractors,2020-07-01,100.17083398043172
input,other_vehicles,2020-07-01,99.70307959928195
input,buildings,2020-07-01,100.19849572037316
input,all_agricultural_inputs,2020-07-01,99.30751360514206
output,crop_products,2020-06-01,103.18615219863356
output,cereals,2020-06-01,98.73912883281072
output,wheat,2020-06-01,99.30286470126481
output,wheat_breadmaking,2020-06-01,102.1162988169897
output,wheat_other_milling,2020-06-01,99.43309424781175
output,wheat_feeding,2020-06-01,97.87877096830326
output,barley,2020-06-01,95.55279634162521
output,barley_feeding,2020-06-01,96.52943917961643
output,barley_malting,2020-06-01,94.88613417197334
output,oats,2020-06-01,104.55568701840195
output,oats_milling,2020-06-01,105.6584517993376
output,oats_feeding,2020-06-01,99.35547555918401
output,industrial_crops,2020-06-01,97.45537461433555
output,oilseed_rape,2020-06-01,95.64053757624836
output,sugar_beet,2020-06-01,99.99999999999999
output,forage_plants,2020-06-01,88.01143964204992
output,straw,2020-06-01,88.01143964204992
output,fresh_vegetables,2020-06-01,110.51230450669931
output,cauliflowers,2020-06-01,103.16040014147842
output,tomatoes,2020-06-01,84.05786523745344
output,cabbages,2020-06-01,121.4310943365868
output,lettuce,2020-06-01,103.12689555243732
output,carrots,2020-06-01,121.25337372949909
output,onions,2020-06-01,123.20211468844295
output,beans_green,2020-06-01,123.45531823044935
output,mushrooms,2020-06-01,100.00000000000003
output,flowers_and_plants,2020-06-01,99.99999999999999
output,potatoes,2020-06-01,114.42731534088647
output,fresh_fruit,2020-06-01,104.3484820655929
output,dessert_apples,2020-06-01,113.68895920029003
output,dessert_pears,2020-06-01,107.29776833764637
output,strawberries,2020-06-01,98.46726499928887
output,cooking_apples,2020-06-01,158.44780602832705
output,raspberries,2020-06-01,98.79418775678559
output,other_crop_products,2020-06-01,99.99999999999999
output,animals_and_animal_products,2020-06-01,98.64751519882324
output,animals_for_slaughter_export,2020-06-01,100.64451269638491
output,cattle_and_calves,2020-06-01,100.19078650990564
output,cattle_clean,2020-06-01,98.6060453573153
output,cows_and_bulls,2020-06-01,107.30743513890792
output,calves,2020-06-01,130.256719562767
output,pigs,2020-06-01,102.14113004985506
output,pigs_clean,2020-06-01,102.46839330993379
output,sows_and_boars,2020-06-01,87.10253449474324
output,sheep_and_lambs,2020-06-01,100.48906439380264
output,sheep_and_lambs_clean,2020-06-01,100.97348671201327
output,ewes_and_rams,2020-06-01,95.48122506015606
output,all_poultry,2020-06-01,100.00682090348967
output,chickens,2020-06-01,100.00764695416571
output,turkeys,2020-06-01,100.00000000000003
output,animal_products,2020-06-01,95.65986161444137
output,milk,2020-06-01,94.9367622859532
output,eggs,2020-06-01,99.34942529275199
output,intensive_eggs,2020-06-01,98.44942375521985
output,free_range_eggs,2020-06-01,99.74819554602676
output,wool_clip,2020-06-01,99.99999999999999
output,all_agricultural_outputs,2020-06-01,100.35805807261325
input,all_goods_and_services_currently_consumed_in_agriculture,2020-06-01,98.33977112353386
input,seeds_input,2020-06-01,99.59417615987448
input,energy_and_lubricants,2020-06-01,93.90834530437218
input,electricity,2020-06-01,100.90570058604156
input,fuels_for_heating,2020-06-01,101.17426021606386
input,motor_fuels,2020-06-01,90.18013052928688
input,fertilisers_and_soil_improvers,2020-06-01,96.09976954028112
input,straight_fertilisers,2020-06-01,93.39535305365939
input,straight_fertilisers_nitrogenous,2020-06-01,92.3879593679218
input,straight_fertilisers_phosphatic,2020-06-01,100.29197365084113
input,straight_fertilisers_potassic,2020-06-01,100.94119753213297
input,compound_fertilisers,2020-06-01,98.92050371209025
input,other_fertilisers_and_soil_improvers,2020-06-01,99.49814531965961
input,plant_protection_products,2020-06-01,99.8916380105819
input,fungicides,2020-06-01,99.86503173190137
input,insecticides,2020-06-01,99.91298673047642
input,herbicides,2020-06-01,100.21001183703085
input,other_plant_protection_products,2020-06-01,98.56915739268682
input,veterinary_services,2020-06-01,99.40309590371352
input,animal_feedingstuffs,2020-06-01,98.6994903429715
input,straight_feedingstuffs,2020-06-01,96.42041094373967
input,cereal_and_milling_by_products,2020-06-01,97.58319657918042
input,oilcakes,2020-06-01,91.38919402915131
input,soya_bean_meal,2020-06-01,90.67575463114129
input,sunflower_seed_meal,2020-06-01,109.92010532383382
input,rape_seed_meal,2020-06-01,89.25486758874726
input,products_of_animal_origin_including_white_fish_meal,2020-06-01,102.98561161142932
input,other_straights,2020-06-01,98.8179312458285
input,field_peas,2020-06-01,99.33571254343305
input,field_beans,2020-06-01,100.14428391030827
input,soya_beans,2020-06-01,100
input,compound_feedingstuffs,2020-06-01,99.60470848341869
input,compound_feedingstuffs_for_cattle_and_calves,2020-06-01,99.64909207041552
input,compound_feedingstuffs_for_pigs,2020-06-01,99.17835957703463
input,compound_feedingstuffs_for_poultry,2020-06-01,99.3519931925209
input,compound_feedingstuffs_for_sheep,2020-06-01,103.9605723163451
input,maintenance_of_materials,2020-06-01,100.09152938123835
input,maintenance_of_buildings,2020-06-01,99.5547640249332
input,other_goods_and_services,2020-06-01,98.84382325385513
input,goods_and_services_contributing_to_investment,2020-06-01,100.0719339937128
input,materials,2020-06-01,100.04145275352441
input,machinery_and_other_equipment,2020-06-01,99.99987525245781
input,plant_and_machinery_for_cultivation,2020-06-01,99.99999999999997
input,farm_machinery_and_installations,2020-06-01,99.99941514311445
input,transport_equipment,2020-06-01,100.07458839112203
input,tractors,2020-06-01,100.17083398043172
input,other_vehicles,2020-06-01,99.68057676099166
input,buildings,2020-06-01,100.13736667611877
input,all_agricultural_inputs,2020-06-01,98.64686399035725
output,crop_products,2020-05-01,102.16558282418612
output,cereals,2020-05-01,94.8711968551944
output,wheat,2020-05-01,94.68484001582652
output,wheat_breadmaking,2020-05-01,96.5583863550957
output,wheat_other_milling,2020-05-01,95.03950292421915
output,wheat_feeding,2020-05-01,93.30121506082844
output,barley,2020-05-01,94.39913111744532
output,barley_feeding,2020-05-01,93.08450408056886
output,barley_malting,2020-05-01,96.18335510840627
output,oats,2020-05-01,101.83456132373624
output,oats_milling,2020-05-01,102.483175211831
output,oats_feeding,2020-05-01,99.35547555918401
output,industrial_crops,2020-05-01,98.04648449364409
output,oilseed_rape,2020-05-01,93.65034142757096
output,sugar_beet,2020-05-01,99.99999999999999
output,forage_plants,2020-05-01,84.69025324046312
output,straw,2020-05-01,84.69025324046312
output,fresh_vegetables,2020-05-01,104.19648703886021
output,cauliflowers,2020-05-01,139.424110824394
output,tomatoes,2020-05-01,83.80731732552591
output,cabbages,2020-05-01,125.95017863938615
output,lettuce,2020-05-01,110.29851200681821
output,carrots,2020-05-01,111.43582150319808
output,onions,2020-05-01,112.73764868768892
output,beans_green,2020-05-01,136.0193550415128
output,mushrooms,2020-05-01,100.00000000000003
output,flowers_and_plants,2020-05-01,99.99999999999999
output,potatoes,2020-05-01,114.88557214146553
output,fresh_fruit,2020-05-01,121.23559996034287
output,dessert_apples,2020-05-01,117.9983389682066
output,dessert_pears,2020-05-01,107.29776833764637
output,strawberries,2020-05-01,113.77095217622912
output,cooking_apples,2020-05-01,150.32088697824173
output,raspberries,2020-05-01,115.72299933325137
output,other_crop_products,2020-05-01,99.99999999999999
output,animals_and_animal_products,2020-05-01,97.88800735904033
output,animals_for_slaughter_export,2020-05-01,100.28629701691722
output,cattle_and_calves,2020-05-01,97.60452642897538
output,cattle_clean,2020-05-01,96.14183923646668
output,cows_and_bulls,2020-05-01,104.75755861429576
output,calves,2020-05-01,121.67442776224873
output,pigs,2020-05-01,101.9967461351206
output,pigs_clean,2020-05-01,102.20107905207252
output,sows_and_boars,2020-05-01,92.23083620986347
output,sheep_and_lambs,2020-05-01,106.59094596392465
output,sheep_and_lambs_clean,2020-05-01,107.0873619998193
output,ewes_and_rams,2020-05-01,101.71187344720221
output,all_poultry,2020-05-01,99.46109831413916
output,chickens,2020-05-01,99.39425066033452
output,turkeys,2020-05-01,100.00000000000003
output,animal_products,2020-05-01,94.31865311502872
output,milk,2020-05-01,93.38084635691119
output,eggs,2020-05-01,99.34942529275199
output,intensive_eggs,2020-05-01,98.44942375521985
output,free_range_eggs,2020-05-01,99.74819554602676
output,wool_clip,2020-05-01,99.99999999999999
output,all_agricultural_outputs,2020-05-01,99.47783373737104
input,all_goods_and_services_currently_consumed_in_agriculture,2020-05-01,99.05212670866152
input,seeds_input,2020-05-01,99.62933114955348
input,energy_and_lubricants,2020-05-01,93.61090575899476
input,electricity,2020-05-01,100.90570058604156
input,fuels_for_heating,2020-05-01,100.89243776420854
input,motor_fuels,2020-05-01,89.7653203061063
input,fertilisers_and_soil_improvers,2020-05-01,102.19901649655098
input,straight_fertilisers,2020-05-01,101.58770320032686
input,straight_fertilisers_nitrogenous,2020-05-01,101.1811114402323
input,straight_fertilisers_phosphatic,2020-05-01,105.38362996729116
input,straight_fertilisers_potassic,2020-05-01,104.17157046383568
input,compound_fertilisers,2020-05-01,103.36058749981196
input,other_fertilisers_and_soil_improvers,2020-05-01,98.88719179576697
input,plant_protection_products,2020-05-01,99.85288662238479
input,fungicides,2020-05-01,99.86503173190137
input,insecticides,2020-05-01,99.91298673047642
input,herbicides,2020-05-01,100.11837030814465
input,other_plant_protection_products,2020-05-01,98.56915739268682
input,veterinary_services,2020-05-01,99.38472538713101
input,animal_feedingstuffs,2020-05-01,98.97922204181886
input,straight_feedingstuffs,2020-05-01,97.74929067594348
input,cereal_and_milling_by_products,2020-05-01,93.2898082814662
input,oilcakes,2020-05-01,95.0869217254336
input,soya_bean_meal,2020-05-01,93.66666850071232
input,sunflower_seed_meal,2020-05-01,106.51172996495508
input,rape_seed_meal,2020-05-01,95.96480798903605
input,products_of_animal_origin_including_white_fish_meal,2020-05-01,102.50697979913764
input,other_straights,2020-05-01,102.74949417182343
input,field_peas,2020-05-01,110.07470849407446
input,field_beans,2020-05-01,110.56118341870913
input,soya_beans,2020-05-01,100
input,compound_feedingstuffs,2020-05-01,99.50783369006358
input,compound_feedingstuffs_for_cattle_and_calves,2020-05-01,99.6495789551698
input,compound_feedingstuffs_for_pigs,2020-05-01,99.16393632440642
input,compound_feedingstuffs_for_poultry,2020-05-01,99.13700803823923
input,compound_feedingstuffs_for_sheep,2020-05-01,103.61258553008452
input,maintenance_of_materials,2020-05-01,100.20730362146989
input,maintenance_of_buildings,2020-05-01,101.42475512021372
input,other_goods_and_services,2020-05-01,98.81382296422532
input,goods_and_services_contributing_to_investment,2020-05-01,100.32627185986604
input,materials,2020-05-01,100.0508803489191
input,machinery_and_other_equipment,2020-05-01,99.99987525245781
input,plant_and_machinery_for_cultivation,2020-05-01,99.99999999999997
input,farm_machinery_and_installations,2020-05-01,99.99941514311445
input,transport_equipment,2020-05-01,100.09152941027722
input,tractors,2020-05-01,100.17083398043172
input,other_vehicles,2020-05-01,99.76687117723532
input,buildings,2020-05-01,100.91744220469842
input,all_agricultural_inputs,2020-05-01,99.28608280462096
output,crop_products,2020-04-01,102.34541919915308
output,cereals,2020-04-01,94.6767754698815
output,wheat,2020-04-01,93.95458565113279
output,wheat_breadmaking,2020-04-01,95.05331206137907
